ETL_Mobility,ETL_Doping,HTL_Mobility,HTL_Doping,PCE,VOC,JSC,FF
4.00E-02,1.00E+17,4.00E-02,1.00E+18,20.66597,1.04855,22.66308,86.96596
4.00E-02,1.00E+17,4.00E-02,1.00E+19,21.91661,1.09443,22.66241,88.36514
4.00E-02,1.00E+17,8.62E-02,1.00E+15,18.33696,1.01736,22.75525,79.20836
4.00E-02,1.00E+17,8.62E-02,1.00E+16,18.71174,1.01824,22.68995,80.98997
4.00E-02,1.00E+17,8.62E-02,1.00E+17,19.49134,1.02403,22.66594,83.97585
4.00E-02,1.00E+17,8.62E-02,1.00E+18,20.66659,1.04855,22.66308,86.96865
4.00E-02,1.00E+17,8.62E-02,1.00E+19,21.91669,1.09443,22.66241,88.36546
4.00E-02,1.00E+17,1.86E-01,1.00E+15,18.45858,1.01735,22.7562,79.73144
4.00E-02,1.00E+17,1.86E-01,1.00E+16,18.73075,1.01823,22.69,81.0724
4.00E-02,1.00E+17,1.86E-01,1.00E+17,19.49465,1.02403,22.66593,83.9902
4.00E-02,1.00E+17,1.86E-01,1.00E+18,20.66688,1.04854,22.66308,86.9699
4.00E-02,1.00E+17,1.86E-01,1.00E+19,21.91672,1.09443,22.66241,88.36561
4.00E-02,1.00E+17,4.00E-01,1.00E+15,18.51318,1.01734,22.7568,79.96591
4.00E-02,1.00E+17,4.00E-01,1.00E+16,18.73945,1.01823,22.69003,81.11015
4.00E-02,1.00E+17,4.00E-01,1.00E+17,19.49618,1.02403,22.66593,83.99685
4.00E-02,1.00E+17,4.00E-01,1.00E+18,20.66701,1.04854,22.66308,86.97048
4.00E-02,1.00E+17,4.00E-01,1.00E+19,21.91674,1.09443,22.66241,88.36568
4.00E-02,1.00E+17,8.62E-01,1.00E+15,18.53812,1.01733,22.75726,80.07241
4.00E-02,1.00E+17,8.62E-01,1.00E+16,18.74347,1.01823,22.69004,81.12756
4.00E-02,1.00E+17,8.62E-01,1.00E+17,19.49689,1.02403,22.66592,83.99993
4.00E-02,1.00E+17,8.62E-01,1.00E+18,20.66707,1.04854,22.66308,86.97074
4.00E-02,1.00E+17,8.62E-01,1.00E+19,21.91675,1.09443,22.66241,88.36571
4.00E-02,1.00E+17,1.86E+00,1.00E+15,18.5496,1.01733,22.75763,80.12092
4.00E-02,1.00E+17,1.86E+00,1.00E+16,18.74533,1.01823,22.69004,81.13562
4.00E-02,1.00E+17,1.86E+00,1.00E+17,19.49722,1.02403,22.66592,84.00136
4.00E-02,1.00E+17,1.86E+00,1.00E+18,20.6671,1.04854,22.66308,86.97087
4.00E-02,1.00E+17,1.86E+00,1.00E+19,21.91675,1.09443,22.66241,88.36573
4.00E-02,1.00E+17,4.00E+00,1.00E+15,18.55491,1.01733,22.75792,80.14294
4.00E-02,1.00E+17,4.00E+00,1.00E+16,18.74619,1.01823,22.69005,81.13935
4.00E-02,1.00E+17,4.00E+00,1.00E+17,19.49737,1.02403,22.66592,84.00203
4.00E-02,1.00E+17,4.00E+00,1.00E+18,20.66712,1.04854,22.66308,86.97093
4.00E-02,1.00E+17,4.00E+00,1.00E+19,21.91675,1.09443,22.66241,88.36573
4.00E-02,1.00E+18,4.00E-03,1.00E+15,15.43233,1.01709,22.73451,66.73998
4.00E-02,1.00E+18,4.00E-03,1.00E+16,17.88927,1.01829,22.69019,77.42528
4.00E-02,1.00E+18,4.00E-03,1.00E+17,19.41013,1.02407,22.66647,83.6209
4.00E-02,1.00E+18,4.00E-03,1.00E+18,20.67775,1.04855,22.66343,87.01429
4.00E-02,1.00E+18,4.00E-03,1.00E+19,21.94334,1.09445,22.66268,88.46965
4.00E-02,1.00E+18,8.62E-03,1.00E+15,16.79267,1.01726,22.7443,72.58002
4.00E-02,1.00E+18,8.62E-03,1.00E+16,18.36062,1.01827,22.69015,79.46669
4.00E-02,1.00E+18,8.62E-03,1.00E+17,19.4614,1.02405,22.66633,83.84392
4.00E-02,1.00E+18,8.62E-03,1.00E+18,20.68385,1.04854,22.66341,87.04072
4.00E-02,1.00E+18,8.62E-03,1.00E+19,21.94409,1.09445,22.66268,88.47276
4.00E-02,1.00E+18,1.86E-02,1.00E+15,17.61288,1.01736,22.75045,76.09679
4.00E-02,1.00E+18,1.86E-02,1.00E+16,18.5924,1.01826,22.69036,80.47006
4.00E-02,1.00E+18,1.86E-02,1.00E+17,19.49487,1.02404,22.66627,83.9893
4.00E-02,1.00E+18,1.86E-02,1.00E+18,20.68666,1.04853,22.66341,87.05291
4.00E-02,1.00E+18,1.86E-02,1.00E+19,21.94443,1.09445,22.66268,88.4742
4.00E-02,1.00E+18,4.00E-02,1.00E+15,18.09153,1.01737,22.75379,78.15226
4.00E-02,1.00E+18,4.00E-02,1.00E+16,18.68738,1.01825,22.69053,80.88153
4.00E-02,1.00E+18,4.00E-02,1.00E+17,19.51008,1.02403,22.66624,84.05539
4.00E-02,1.00E+18,4.00E-02,1.00E+18,20.68796,1.04853,22.6634,87.05856
4.00E-02,1.00E+18,4.00E-02,1.00E+19,21.94459,1.09445,22.66268,88.47487
4.00E-02,1.00E+18,8.62E-02,1.00E+15,18.35741,1.01736,22.75552,79.29546
4.00E-02,1.00E+18,8.62E-02,1.00E+16,18.72882,1.01824,22.69064,81.06119
4.00E-02,1.00E+18,8.62E-02,1.00E+17,19.51706,1.02403,22.66622,84.08577
4.00E-02,1.00E+18,8.62E-02,1.00E+18,20.68857,1.04853,22.6634,87.06118
4.00E-02,1.00E+18,8.62E-02,1.00E+19,21.94467,1.09445,22.66268,88.47518
4.00E-02,1.00E+18,1.86E-01,1.00E+15,18.47729,1.01735,22.75646,79.81111
4.00E-02,1.00E+18,1.86E-01,1.00E+16,18.74751,1.01824,22.69069,81.14221
4.00E-02,1.00E+18,1.86E-01,1.00E+17,19.52029,1.02403,22.66622,84.09981
4.00E-02,1.00E+18,1.86E-01,1.00E+18,20.68885,1.04853,22.6634,87.06239
4.00E-02,1.00E+18,1.86E-01,1.00E+19,21.9447,1.09445,22.66268,88.47533
4.00E-02,1.00E+18,4.00E-01,1.00E+15,18.53109,1.01734,22.75707,80.04221
4.00E-02,1.00E+18,4.00E-01,1.00E+16,18.7576,1.01824,22.69071,81.18598
4.00E-02,1.00E+18,4.00E-01,1.00E+17,19.52178,1.02403,22.66621,84.10631
4.00E-02,1.00E+18,4.00E-01,1.00E+18,20.68897,1.04853,22.6634,87.06295
4.00E-02,1.00E+18,4.00E-01,1.00E+19,21.94472,1.09445,22.66268,88.47539
4.00E-02,1.00E+18,8.62E-01,1.00E+15,18.55566,1.01733,22.75753,80.14716
4.00E-02,1.00E+18,8.62E-01,1.00E+16,18.76351,1.01823,22.69073,81.21158
4.00E-02,1.00E+18,8.62E-01,1.00E+17,19.52248,1.02403,22.66621,84.10933
4.00E-02,1.00E+18,8.62E-01,1.00E+18,20.68904,1.04853,22.6634,87.06322
4.00E-02,1.00E+18,8.62E-01,1.00E+19,21.94472,1.09445,22.66268,88.47542
4.00E-02,1.00E+18,1.86E+00,1.00E+15,18.56697,1.01733,22.7579,80.19495
4.00E-02,1.00E+18,1.86E+00,1.00E+16,18.76624,1.01823,22.69073,81.22343
4.00E-02,1.00E+18,1.86E+00,1.00E+17,19.5228,1.02403,22.66621,84.11072
4.00E-02,1.00E+18,1.86E+00,1.00E+18,20.68906,1.04853,22.6634,87.06334
4.00E-02,1.00E+18,1.86E+00,1.00E+19,21.94473,1.09445,22.66268,88.47544
4.00E-02,1.00E+18,4.00E+00,1.00E+15,18.57221,1.01733,22.7582,80.21662
4.00E-02,1.00E+18,4.00E+00,1.00E+16,18.76751,1.01823,22.69074,81.22892
4.00E-02,1.00E+18,4.00E+00,1.00E+17,19.52295,1.02403,22.66621,84.11137
4.00E-02,1.00E+18,4.00E+00,1.00E+18,20.68908,1.04853,22.6634,87.06339
4.00E-02,1.00E+18,4.00E+00,1.00E+19,21.94473,1.09445,22.66268,88.47544
4.00E-02,1.00E+19,4.00E-03,1.00E+15,15.43377,1.01709,22.73533,66.7436
4.00E-02,1.00E+19,4.00E-03,1.00E+16,17.89103,1.01829,22.69103,77.42987
4.00E-02,1.00E+19,4.00E-03,1.00E+17,19.41165,1.02407,22.66724,83.62451
4.00E-02,1.00E+19,4.00E-03,1.00E+18,20.67967,1.04855,22.66416,87.01952
4.00E-02,1.00E+19,4.00E-03,1.00E+19,21.94566,1.09446,22.66344,88.47561
4.00E-02,1.00E+19,8.62E-03,1.00E+15,16.7943,1.01726,22.74512,72.58435
4.00E-02,1.00E+19,8.62E-03,1.00E+16,18.36245,1.01828,22.691,79.47149
4.00E-02,1.00E+19,8.62E-03,1.00E+17,19.46349,1.02405,22.6671,83.84999
4.00E-02,1.00E+19,8.62E-03,1.00E+18,20.68576,1.04854,22.66415,87.04591
4.00E-02,1.00E+19,8.62E-03,1.00E+19,21.9464,1.09446,22.66344,88.47872
4.00E-02,1.00E+19,1.86E-02,1.00E+15,17.61471,1.01736,22.75127,76.10183
4.00E-02,1.00E+19,1.86E-02,1.00E+16,18.59404,1.01826,22.69122,80.47397
4.00E-02,1.00E+19,1.86E-02,1.00E+17,19.49692,1.02404,22.66704,83.99519
4.00E-02,1.00E+19,1.86E-02,1.00E+18,20.68857,1.04853,22.66414,87.05809
4.00E-02,1.00E+19,1.86E-02,1.00E+19,21.94675,1.09446,22.66344,88.48016
4.00E-02,1.00E+19,4.00E-02,1.00E+15,18.09304,1.01737,22.7546,78.15586
4.00E-02,1.00E+19,4.00E-02,1.00E+16,18.68894,1.01825,22.69139,80.88507
4.00E-02,1.00E+19,4.00E-02,1.00E+17,19.51211,1.02403,22.66701,84.06121
4.00E-02,1.00E+19,4.00E-02,1.00E+18,20.68987,1.04853,22.66414,87.06372
4.00E-02,1.00E+19,4.00E-02,1.00E+19,21.94691,1.09446,22.66344,88.48083
4.00E-02,1.00E+19,8.62E-02,1.00E+15,18.35914,1.01737,22.75633,79.29995
4.00E-02,1.00E+19,8.62E-02,1.00E+16,18.73034,1.01824,22.6915,81.06456
4.00E-02,1.00E+19,8.62E-02,1.00E+17,19.51909,1.02403,22.66699,84.09155
4.00E-02,1.00E+19,8.62E-02,1.00E+18,20.69047,1.04853,22.66414,87.06634
4.00E-02,1.00E+19,8.62E-02,1.00E+19,21.94698,1.09446,22.66344,88.48114
4.00E-02,1.00E+19,1.86E-01,1.00E+15,18.47893,1.01735,22.75728,79.8152
4.00E-02,1.00E+19,1.86E-01,1.00E+16,18.74901,1.01824,22.69155,81.1455
4.00E-02,1.00E+19,1.86E-01,1.00E+17,19.52231,1.02403,22.66699,84.10558
4.00E-02,1.00E+19,1.86E-01,1.00E+18,20.69075,1.04853,22.66414,87.06755
4.00E-02,1.00E+19,1.86E-01,1.00E+19,21.94702,1.09446,22.66344,88.48128
4.00E-02,1.00E+19,4.00E-01,1.00E+15,18.53269,1.01734,22.75789,80.04613
4.00E-02,1.00E+19,4.00E-01,1.00E+16,18.75955,1.01824,22.69158,81.19123
4.00E-02,1.00E+19,4.00E-01,1.00E+17,19.5238,1.02403,22.66698,84.11207
4.00E-02,1.00E+19,4.00E-01,1.00E+18,20.69088,1.04853,22.66414,87.06811
4.00E-02,1.00E+19,4.00E-01,1.00E+19,21.94703,1.09446,22.66344,88.48135
4.00E-02,1.00E+19,8.62E-01,1.00E+15,18.55724,1.01733,22.75835,80.15099
4.00E-02,1.00E+19,8.62E-01,1.00E+16,18.76546,1.01824,22.69159,81.21681
4.00E-02,1.00E+19,8.62E-01,1.00E+17,19.5245,1.02403,22.66698,84.11508
4.00E-02,1.00E+19,8.62E-01,1.00E+18,20.69094,1.04853,22.66414,87.06837
4.00E-02,1.00E+19,8.62E-01,1.00E+19,21.94704,1.09446,22.66344,88.48138
4.00E-02,1.00E+19,1.86E+00,1.00E+15,18.56854,1.01733,22.75872,80.19873
4.00E-02,1.00E+19,1.86E+00,1.00E+16,18.76819,1.01824,22.6916,81.22865
4.00E-02,1.00E+19,1.86E+00,1.00E+17,19.52482,1.02403,22.66698,84.11648
4.00E-02,1.00E+19,1.86E+00,1.00E+18,20.69097,1.04853,22.66414,87.0685
4.00E-02,1.00E+19,1.86E+00,1.00E+19,21.94704,1.09446,22.66344,88.48139
4.00E-02,1.00E+19,4.00E+00,1.00E+15,18.57377,1.01733,22.75901,80.22039
4.00E-02,1.00E+19,4.00E+00,1.00E+16,18.76945,1.01823,22.6916,81.23414
4.00E-02,1.00E+19,4.00E+00,1.00E+17,19.52497,1.02403,22.66698,84.11713
4.00E-02,1.00E+19,4.00E+00,1.00E+18,20.69098,1.04853,22.66414,87.06855
4.00E-02,1.00E+19,4.00E+00,1.00E+19,21.94704,1.09446,22.66344,88.4814
8.62E-02,1.00E+15,4.00E-03,1.00E+15,14.25454,1.01666,22.73051,61.68313
8.62E-02,1.00E+15,4.00E-03,1.00E+16,16.64568,1.01786,22.68593,72.08727
8.62E-02,1.00E+15,4.00E-03,1.00E+17,18.12438,1.02368,22.66567,78.11401
8.62E-02,1.00E+15,4.00E-03,1.00E+18,19.35892,1.04806,22.66284,81.50469
8.62E-02,1.00E+15,4.00E-03,1.00E+19,20.61195,1.09213,22.66248,83.27964
8.62E-02,1.00E+15,8.62E-03,1.00E+15,15.57717,1.01684,22.74031,67.36583
8.62E-02,1.00E+15,8.62E-03,1.00E+16,17.11247,1.01786,22.68545,74.10976
8.62E-02,1.00E+15,8.62E-03,1.00E+17,18.18847,1.02368,22.66553,78.39065
8.62E-02,1.00E+15,8.62E-03,1.00E+18,19.3643,1.04806,22.66283,81.52741
8.62E-02,1.00E+15,8.62E-03,1.00E+19,20.61262,1.09213,22.66248,83.28234
8.62E-02,1.00E+15,1.86E-02,1.00E+15,16.4052,1.01692,22.74653,70.92214
8.62E-02,1.00E+15,1.86E-02,1.00E+16,17.31224,1.01787,22.68538,74.97479
8.62E-02,1.00E+15,1.86E-02,1.00E+17,18.21703,1.02368,22.66547,78.51396
8.62E-02,1.00E+15,1.86E-02,1.00E+18,19.36679,1.04806,22.66282,81.53789
8.62E-02,1.00E+15,1.86E-02,1.00E+19,20.61293,1.09213,22.66248,83.28359
8.62E-02,1.00E+15,4.00E-02,1.00E+15,16.8697,1.01696,22.74992,72.91644
8.62E-02,1.00E+15,4.00E-02,1.00E+16,17.42911,1.01787,22.68541,75.48068
8.62E-02,1.00E+15,4.00E-02,1.00E+17,18.23004,1.02368,22.66544,78.57012
8.62E-02,1.00E+15,4.00E-02,1.00E+18,19.36794,1.04806,22.66282,81.54274
8.62E-02,1.00E+15,4.00E-02,1.00E+19,20.61307,1.09213,22.66248,83.28417
8.62E-02,1.00E+15,8.62E-02,1.00E+15,17.10494,1.01698,22.75167,73.92603
8.62E-02,1.00E+15,8.62E-02,1.00E+16,17.4813,1.01787,22.68543,75.70651
8.62E-02,1.00E+15,8.62E-02,1.00E+17,18.23603,1.02368,22.66543,78.59595
8.62E-02,1.00E+15,8.62E-02,1.00E+18,19.36847,1.04806,22.66282,81.54499
8.62E-02,1.00E+15,8.62E-02,1.00E+19,20.61314,1.09213,22.66248,83.28444
8.62E-02,1.00E+15,1.86E-01,1.00E+15,17.21983,1.01699,22.75262,74.41875
8.62E-02,1.00E+15,1.86E-01,1.00E+16,17.50499,1.01787,22.68545,75.80901
8.62E-02,1.00E+15,1.86E-01,1.00E+17,18.23879,1.02368,22.66542,78.60789
8.62E-02,1.00E+15,1.86E-01,1.00E+18,19.36872,1.04806,22.66282,81.54604
8.62E-02,1.00E+15,1.86E-01,1.00E+19,20.61317,1.09213,22.66248,83.28457
8.62E-02,1.00E+15,4.00E-01,1.00E+15,17.28433,1.01699,22.75321,74.69524
8.62E-02,1.00E+15,4.00E-01,1.00E+16,17.51587,1.01787,22.68546,75.85608
8.62E-02,1.00E+15,4.00E-01,1.00E+17,18.24007,1.02368,22.66542,78.61342
8.62E-02,1.00E+15,4.00E-01,1.00E+18,19.36883,1.04806,22.66281,81.54652
8.62E-02,1.00E+15,4.00E-01,1.00E+19,20.61318,1.09213,22.66248,83.28463
8.62E-02,1.00E+15,8.62E-01,1.00E+15,17.31396,1.01699,22.75364,74.82173
8.62E-02,1.00E+15,8.62E-01,1.00E+16,17.5209,1.01787,22.68546,75.87782
8.62E-02,1.00E+15,8.62E-01,1.00E+17,18.24067,1.02368,22.66542,78.61598
8.62E-02,1.00E+15,8.62E-01,1.00E+18,19.36889,1.04806,22.66281,81.54675
8.62E-02,1.00E+15,8.62E-01,1.00E+19,20.61319,1.09213,22.66248,83.28465
8.62E-02,1.00E+15,1.86E+00,1.00E+15,17.32765,1.01699,22.75396,74.87973
8.62E-02,1.00E+15,1.86E+00,1.00E+16,17.52323,1.01787,22.68547,75.88789
8.62E-02,1.00E+15,1.86E+00,1.00E+17,18.24094,1.02368,22.66541,78.61717
8.62E-02,1.00E+15,1.86E+00,1.00E+18,19.36891,1.04806,22.66281,81.54685
8.62E-02,1.00E+15,1.86E+00,1.00E+19,20.61319,1.09213,22.66248,83.28467
8.62E-02,1.00E+15,4.00E+00,1.00E+15,17.33398,1.01699,22.7542,74.9063
8.62E-02,1.00E+15,4.00E+00,1.00E+16,17.5243,1.01787,22.68547,75.89256
8.62E-02,1.00E+15,4.00E+00,1.00E+17,18.24107,1.02368,22.66541,78.61773
8.62E-02,1.00E+15,4.00E+00,1.00E+18,19.36892,1.04806,22.66281,81.5469
8.62E-02,1.00E+15,4.00E+00,1.00E+19,20.61319,1.09213,22.66248,83.28467
8.62E-02,1.00E+16,4.00E-03,1.00E+15,15.23201,1.017,22.73293,65.88424
8.62E-02,1.00E+16,4.00E-03,1.00E+16,17.67948,1.01819,22.68845,76.53047
8.62E-02,1.00E+16,4.00E-03,1.00E+17,19.21468,1.02401,22.66587,82.78587
8.62E-02,1.00E+16,4.00E-03,1.00E+18,20.42016,1.04855,22.66291,85.9321
8.62E-02,1.00E+16,4.00E-03,1.00E+19,21.71527,1.09404,22.66229,87.58459
8.62E-02,1.00E+16,8.62E-03,1.00E+15,16.57882,1.01718,22.74273,71.66619
8.62E-02,1.00E+16,8.62E-03,1.00E+16,18.15353,1.01819,22.68824,78.58318
8.62E-02,1.00E+16,8.62E-03,1.00E+17,19.27066,1.024,22.66573,83.02806
8.62E-02,1.00E+16,8.62E-03,1.00E+18,20.42438,1.04855,22.66289,85.95008
8.62E-02,1.00E+16,8.62E-03,1.00E+19,21.71578,1.09404,22.66229,87.58669
8.62E-02,1.00E+16,1.86E-02,1.00E+15,17.42617,1.01726,22.74891,75.30261
8.62E-02,1.00E+16,1.86E-02,1.00E+16,18.37377,1.01819,22.68835,79.53661
8.62E-02,1.00E+16,1.86E-02,1.00E+17,19.2954,1.024,22.66567,83.13519
8.62E-02,1.00E+16,1.86E-02,1.00E+18,20.42632,1.04854,22.66288,85.95837
8.62E-02,1.00E+16,1.86E-02,1.00E+19,21.71602,1.09404,22.66229,87.58766
8.62E-02,1.00E+16,4.00E-02,1.00E+15,17.9005,1.01729,22.75227,77.33855
8.62E-02,1.00E+16,4.00E-02,1.00E+16,18.48618,1.01818,22.68847,80.02323
8.62E-02,1.00E+16,4.00E-02,1.00E+17,19.30662,1.024,22.66564,83.1838
8.62E-02,1.00E+16,4.00E-02,1.00E+18,20.42722,1.04854,22.66288,85.96221
8.62E-02,1.00E+16,4.00E-02,1.00E+19,21.71613,1.09404,22.66229,87.58811
8.62E-02,1.00E+16,8.62E-02,1.00E+15,18.12679,1.01729,22.75401,78.3099
8.62E-02,1.00E+16,8.62E-02,1.00E+16,18.53552,1.01818,22.68854,80.23682
8.62E-02,1.00E+16,8.62E-02,1.00E+17,19.31177,1.024,22.66562,83.20612
8.62E-02,1.00E+16,8.62E-02,1.00E+18,20.42763,1.04854,22.66288,85.96398
8.62E-02,1.00E+16,8.62E-02,1.00E+19,21.71618,1.09404,22.66229,87.58832
8.62E-02,1.00E+16,1.86E-01,1.00E+15,18.26548,1.01729,22.75496,78.90602
8.62E-02,1.00E+16,1.86E-01,1.00E+16,18.55782,1.01818,22.68858,80.33335
8.62E-02,1.00E+16,1.86E-01,1.00E+17,19.31415,1.024,22.66562,83.21643
8.62E-02,1.00E+16,1.86E-01,1.00E+18,20.42783,1.04854,22.66288,85.96481
8.62E-02,1.00E+16,1.86E-01,1.00E+19,21.7162,1.09404,22.66229,87.58842
8.62E-02,1.00E+16,4.00E-01,1.00E+15,18.32798,1.01729,22.75557,79.17413
8.62E-02,1.00E+16,4.00E-01,1.00E+16,18.56804,1.01818,22.6886,80.3776
8.62E-02,1.00E+16,4.00E-01,1.00E+17,19.31525,1.024,22.66561,83.22121
8.62E-02,1.00E+16,4.00E-01,1.00E+18,20.42792,1.04854,22.66288,85.96519
8.62E-02,1.00E+16,4.00E-01,1.00E+19,21.71621,1.09404,22.66229,87.58846
8.62E-02,1.00E+16,8.62E-01,1.00E+15,18.35657,1.01729,22.75602,79.29618
8.62E-02,1.00E+16,8.62E-01,1.00E+16,18.57275,1.01818,22.68861,80.39802
8.62E-02,1.00E+16,8.62E-01,1.00E+17,19.31576,1.024,22.66561,83.22342
8.62E-02,1.00E+16,8.62E-01,1.00E+18,20.42796,1.04854,22.66288,85.96537
8.62E-02,1.00E+16,8.62E-01,1.00E+19,21.71622,1.09404,22.66229,87.58848
8.62E-02,1.00E+16,1.86E+00,1.00E+15,18.36974,1.01728,22.75638,79.35192
8.62E-02,1.00E+16,1.86E+00,1.00E+16,18.57494,1.01818,22.68862,80.40747
8.62E-02,1.00E+16,1.86E+00,1.00E+17,19.316,1.024,22.66561,83.22445
8.62E-02,1.00E+16,1.86E+00,1.00E+18,20.42798,1.04854,22.66288,85.96545
8.62E-02,1.00E+16,1.86E+00,1.00E+19,21.71622,1.09404,22.66229,87.58849
8.62E-02,1.00E+16,4.00E+00,1.00E+15,18.37584,1.01728,22.75666,79.37732
8.62E-02,1.00E+16,4.00E+00,1.00E+16,18.57595,1.01818,22.68862,80.41185
8.62E-02,1.00E+16,4.00E+00,1.00E+17,19.31611,1.024,22.66561,83.22493
8.62E-02,1.00E+16,4.00E+00,1.00E+18,20.42799,1.04854,22.66288,85.96549
8.62E-02,1.00E+16,4.00E+00,1.00E+19,21.71622,1.09404,22.66229,87.5885
8.62E-02,1.00E+17,4.00E-03,1.00E+15,15.42434,1.01708,22.73425,66.70672
8.62E-02,1.00E+17,4.00E-03,1.00E+16,17.87936,1.01828,22.6896,77.38513
8.62E-02,1.00E+17,4.00E-03,1.00E+17,19.40276,1.02406,22.66618,83.59067
8.62E-02,1.00E+17,4.00E-03,1.00E+18,20.66776,1.04854,22.66311,86.9736
8.62E-02,1.00E+17,4.00E-03,1.00E+19,21.93017,1.0944,22.66241,88.42158
8.62E-02,1.00E+17,8.62E-03,1.00E+15,16.78372,1.01725,22.74404,72.54257
8.62E-02,1.00E+17,8.62E-03,1.00E+16,18.35042,1.01827,22.68952,79.42524
8.62E-02,1.00E+17,8.62E-03,1.00E+17,19.44951,1.02405,22.66605,83.79412
8.62E-02,1.00E+17,8.62E-03,1.00E+18,20.67394,1.04854,22.66309,87.00034
8.62E-02,1.00E+17,8.62E-03,1.00E+19,21.93092,1.0944,22.66241,88.42473
8.62E-02,1.00E+17,1.86E-02,1.00E+15,17.6055,1.01735,22.75019,76.06637
8.62E-02,1.00E+17,1.86E-02,1.00E+16,18.58379,1.01826,22.68971,80.43558
8.62E-02,1.00E+17,1.86E-02,1.00E+17,19.48332,1.02404,22.66598,83.9409
8.62E-02,1.00E+17,1.86E-02,1.00E+18,20.67679,1.04853,22.66309,87.01268
8.62E-02,1.00E+17,1.86E-02,1.00E+19,21.93127,1.0944,22.66241,88.4262
8.62E-02,1.00E+17,4.00E-02,1.00E+15,18.08408,1.01737,22.75353,78.12142
8.62E-02,1.00E+17,4.00E-02,1.00E+16,18.67946,1.01824,22.68988,80.8501
8.62E-02,1.00E+17,4.00E-02,1.00E+17,19.49868,1.02403,22.66595,84.00763
8.62E-02,1.00E+17,4.00E-02,1.00E+18,20.67811,1.04853,22.66308,87.01839
8.62E-02,1.00E+17,4.00E-02,1.00E+19,21.93143,1.0944,22.66241,88.42688
8.62E-02,1.00E+17,8.62E-02,1.00E+15,18.3484,1.01736,22.75527,79.25787
8.62E-02,1.00E+17,8.62E-02,1.00E+16,18.72122,1.01824,22.68998,81.03113
8.62E-02,1.00E+17,8.62E-02,1.00E+17,19.50574,1.02403,22.66594,84.0383
8.62E-02,1.00E+17,8.62E-02,1.00E+18,20.67872,1.04853,22.66308,87.02104
8.62E-02,1.00E+17,8.62E-02,1.00E+19,21.93151,1.0944,22.66241,88.42719
8.62E-02,1.00E+17,1.86E-01,1.00E+15,18.46904,1.01734,22.75621,79.77675
8.62E-02,1.00E+17,1.86E-01,1.00E+16,18.74005,1.01823,22.69003,81.11277
8.62E-02,1.00E+17,1.86E-01,1.00E+17,19.509,1.02403,22.66593,84.05248
8.62E-02,1.00E+17,1.86E-01,1.00E+18,20.67901,1.04853,22.66308,87.02227
8.62E-02,1.00E+17,1.86E-01,1.00E+19,21.93154,1.0944,22.66241,88.42734
8.62E-02,1.00E+17,4.00E-01,1.00E+15,18.52319,1.01733,22.75682,80.00934
8.62E-02,1.00E+17,4.00E-01,1.00E+16,18.74867,1.01823,22.69005,81.15015
8.62E-02,1.00E+17,4.00E-01,1.00E+17,19.51051,1.02403,22.66593,84.05904
8.62E-02,1.00E+17,4.00E-01,1.00E+18,20.67914,1.04853,22.66308,87.02284
8.62E-02,1.00E+17,4.00E-01,1.00E+19,21.93156,1.0944,22.66241,88.42741
8.62E-02,1.00E+17,8.62E-01,1.00E+15,18.54792,1.01733,22.75728,80.11497
8.62E-02,1.00E+17,8.62E-01,1.00E+16,18.75264,1.01823,22.69006,81.1674
8.62E-02,1.00E+17,8.62E-01,1.00E+17,19.51121,1.02402,22.66593,84.06209
8.62E-02,1.00E+17,8.62E-01,1.00E+18,20.6792,1.04853,22.66308,87.0231
8.62E-02,1.00E+17,8.62E-01,1.00E+19,21.93157,1.0944,22.66241,88.42744
8.62E-02,1.00E+17,1.86E+00,1.00E+15,18.55931,1.01733,22.75765,80.16308
8.62E-02,1.00E+17,1.86E+00,1.00E+16,18.75529,1.01823,22.69007,81.17885
8.62E-02,1.00E+17,1.86E+00,1.00E+17,19.51153,1.02402,22.66593,84.0635
8.62E-02,1.00E+17,1.86E+00,1.00E+18,20.67923,1.04853,22.66308,87.02323
8.62E-02,1.00E+17,1.86E+00,1.00E+19,21.93157,1.0944,22.66241,88.42745
8.62E-02,1.00E+17,4.00E+00,1.00E+15,18.56458,1.01732,22.75794,80.1849
8.62E-02,1.00E+17,4.00E+00,1.00E+16,18.75656,1.01823,22.69007,81.18439
8.62E-02,1.00E+17,4.00E+00,1.00E+17,19.51168,1.02402,22.66592,84.06416
8.62E-02,1.00E+17,4.00E+00,1.00E+18,20.67924,1.04853,22.66308,87.02328
8.62E-02,1.00E+17,4.00E+00,1.00E+19,21.93157,1.0944,22.66241,88.42746
8.62E-02,1.00E+18,4.00E-03,1.00E+15,15.43289,1.01709,22.73451,66.74235
8.62E-02,1.00E+18,4.00E-03,1.00E+16,17.88995,1.01829,22.69019,77.42821
8.62E-02,1.00E+18,4.00E-03,1.00E+17,19.41062,1.02407,22.66647,83.62306
8.62E-02,1.00E+18,4.00E-03,1.00E+18,20.67842,1.04854,22.66343,87.01716
8.62E-02,1.00E+18,4.00E-03,1.00E+19,21.94414,1.09445,22.66268,88.47298
8.62E-02,1.00E+18,8.62E-03,1.00E+15,16.7933,1.01726,22.7443,72.58274
8.62E-02,1.00E+18,8.62E-03,1.00E+16,18.36132,1.01827,22.69015,79.46972
8.62E-02,1.00E+18,8.62E-03,1.00E+17,19.46222,1.02405,22.66633,83.84747
